.geo,class,Month,Year
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.48069137773926,25.97483135608017]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.09899263923504,24.64541456711169]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.21947044168101,24.079026780474333]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.87011105340508,22.246733095455742]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.83687796217451,22.601657464211367]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.0013594906968,25.180900307975335]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.8000378869619,24.586664747530275]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.63960792578186,23.083244288027842]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.25432507470485,25.073641463051466]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.43263151003887,22.188791759630035]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.74892832157735,25.852301151326266]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.78045918804996,24.09690325462831]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.57933097021744,23.012457043639223]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.55174354243127,26.276126302373857]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.70670750322374,24.073636888769613]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.03800160572517,22.716192662936606]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.23860913151461,22.875463962810997]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.60133969467837,22.9401426632676]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.9156510640281,24.090794710696297]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.067475495608,22.32066444333878]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.13870732335681,23.47059783854018]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.7589894527595,24.37439284589283]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.62585912765299,22.4079806889552]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.49920124687398,22.955593686154458]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.07079468787738,22.231102409512065]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.53450046325803,23.270183698653113]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.3358829539392,21.716367751711577]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.71848000772756,22.832614323758495]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.97027778186626,24.33846023452805]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.81468957465675,25.160149224912175]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.07277098150244,24.76282437474611]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.59433283546224,22.141001386514876]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.67571562592161,25.34538183649762]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.61086183669003,22.302877800713215]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.97710497802557,22.594021784296352]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.86023415956161,23.540037610002617]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.97548801051416,24.404666070967657]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.63430786560556,24.440419019275616]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19260166612214,22.909510112079126]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.7568334960776,25.438087973818757]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.06253476154534,22.613066068319686]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.21408512425815,23.043808247054994]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.68128518068316,22.950832615148624]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.77076653154516,22.28015042402499]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.10474643133524,24.494138273265964]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.87352007720288,25.373229610305327]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.11121430138091,22.29263700647425]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.8312140016027,23.757429908759544]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.03011015407047,21.429356018435392]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.60708891249674,22.863336706475383]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.09146051369399,25.144518538968494]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.71416352008194,24.559535625949863]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.72952471144038,24.484975457367945]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.0600103301861,22.455232072899886]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.08571129587561,23.79129639497085]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.96667994644793,22.804946213007614]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.43694342340265,22.89405908919227]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.91889872189647,21.530236824842014]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.38808422051025,24.916615951387374]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.20805726329084,22.244846633359092]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.84262260571103,22.223646392653873]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.21210883063308,22.943646092875667]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.57016815431942,24.129062941799788]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.11939354474825,22.379414262920196]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.30156731008584,22.757155839892455]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.44898999677355,24.991984603725]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.87568060816662,23.60363833211828]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.54348819038107,23.32291480583093]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.08660046259604,25.15763394211664]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.06926297761252,22.53140920899322]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.8901480585228,23.85723273682522]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.89481929800021,24.687815048522133]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.84442838484297,21.52583507994983]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.58031911702997,22.97185319279702]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.13682543554202,22.47804928111652]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.21821280028325,22.550004335374496]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.09118187054504,22.84474158009411]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.7507249521456,25.241087432011344]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.5636058784635,22.945712218029144]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.76976923616893,22.856419678787663]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.90793012686652,22.399087367642416]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.75054071480692,24.174068537534176]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.15955281223025,24.811423231616978]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.02515569716226,22.32578484045826]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.25118554549229,22.775122145574848]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.51976351831662,24.34456877846006]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.00413969379571,24.795612882616474]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.2102984772193,24.13373418127721]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.5335123164455,23.80836438536912]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.87020545921534,23.886877141201165]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.16961851769423,22.953258066415746]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.12109576950623,22.477779786531283]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.07411388014677,22.634805298195378]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.58292423135393,23.304768837091714]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.23160227229847,22.631930689286193]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.17024276411126,23.452541701329377]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.14715148702754,25.17694772072521]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.33022356764926,23.008953614031157]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.57978012785951,23.578036346520875]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.64553680665705,22.31239994272488]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.64149438787851,22.889567512771674]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.97944059776428,22.5244921813055]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.3986706180173,25.86811150032677]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.76662513267452,22.53455331248764]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.11454721649585,25.013903496657516]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17634215947957,22.528354937027213]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.69125648033689,24.616848141076687]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.74318367804085,22.618455960024402]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.32734895874006,22.690051688168726]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.47691387926412,26.543015773285767]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.47144330459469,22.851838270838652]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.04375997210724,25.067532919119454]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.35169787722155,23.45811125609092]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.58983668475979,22.633906982911256]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.61660648022655,25.275672570449945]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.82375798474452,23.758328224043662]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.33274342472663,24.144513964686645]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.76061099455276,22.55889765668728]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.00090118449103,23.655291460955155]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.26879252506103,22.739638691852125]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.2775868662817,21.898546091331017]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.84020172872576,22.298026898178968]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.73114167895179,23.78545734562407]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.11427314762877,21.94103640426987]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.77911628940562,22.68421263882195]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.17014378401915,22.517125995975718]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.17239872079315,22.31527455163406]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.2174088908094,22.931069678897995]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.0877682724654,22.58018772892091]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.69026833352436,25.492885206150046]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.80722898351671,24.346455240556715]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.67373933229655,23.12411763345528]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.02732080240784,24.062138453132885]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.84343566374858,22.571294407608125]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.74748644284091,24.189160234307383]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.069801966783,22.329378101594738]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.33687110075174,21.791287246407148]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.12173831305066,24.572291702984362]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.21004270547961,22.880943686044127]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.5061182745617,22.93969350562554]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.93443042774804,22.42280289114317]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.64706394264006,24.21377407309226]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.19135317328808,25.025671426879484]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.06972585810014,24.67757425428317]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.23716725277816,24.71171023507971]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.6158924022811,22.962780208427414]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.79501189565269,25.676141524110427]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.74803000629323,24.433861317701542]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.7244941458493,24.238028585763487]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.85017302837947,22.678822747117234]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.05472399285534,22.453435442331646]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.24849059963992,22.8461788845487]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.82457104278207,22.479217090985877]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.86436640986857,22.58342166394374]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.63205750311342,24.727071426438155]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.03127338965797,24.620441402213167]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.66861893517708,25.278457347830717]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.64581087552413,24.438083399536904]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.58553391995972,24.55854747913733]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.3072358449395,22.751137127488853]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.74865882699213,25.73641847967485]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.55139336488132,23.04398791011182]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.49633121224664,24.35454007811379]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.34765545844301,23.394959691617316]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.16251725266784,22.647741038286696]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.17518349817392,22.529163420782922]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.49587290604089,23.460716370414865]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.34747122110434,22.60453207312055]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.84091580667119,24.65879946484507]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.56217314829077,23.326687730024233]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.7410231470771,23.91706053474758]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.92184943948851,23.091508788641743]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.65496911714031,23.24700716432283]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.73456442559515,24.41391871839409]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.53153144853859,26.221868059213037]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.4685686956855,22.79973598435972]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.45662110240671,23.614418115527716]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.59442266699065,22.803239413967788]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.70392272584297,25.308640741377133]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.83013602326176,22.80970728401345]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.87802080218718,22.57695379389808]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.63718247451474,22.829380388735665]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.71506183536606,25.32786468845729]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.92023704625895,22.95029362597815]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.4692873479128,23.426221063504673]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.24435834933298,22.996107705468248]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.80498319530642,25.85284014049674]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.31566628576466,24.46548201570255]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.21022236853644,22.96170223008647]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.80821713032924,25.046781836056294]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.16556237607014,23.362710172917424]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.16144384860874,22.80162244645637]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.88502766140331,22.653220761519826]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.3039075041064,22.817522626985287]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.819540477191,22.160135502066623]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.67885972941603,24.729766372290513]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.14185600113309,22.532217692748926]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.2242360869687,22.950383457506565]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.7032939051441,25.633471548114752]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.53369197950232,22.237929605671372]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.02210142519625,22.55207046052797]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.00206899436039,25.784658010432068]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.74290960917375,25.80918201768853]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.11283126889232,22.215920881210444]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.67033030849875,22.444272626433627]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.16692357184188,22.636062939593145]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.66601382085312,25.225007588425605]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.65379673298911,25.07939068086983]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.07178740897177,24.80459603545767]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.62927272573263,22.380851567374787]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.44395943118248,22.818959931439878]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.56154890187373,22.82677527441172]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.94943229299284,22.801083457285902]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.99875437637284,22.52134807781108]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.50271382504575,21.677291036852377]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.65101195560833,24.835677744288205]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.75953301621182,24.03806360351848]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.48023764581536,24.448414025304277]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.53476995784327,22.693914443890442]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.18839330713233,22.964756502052477]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.69817350802461,24.741085144870418]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.1689851227135,24.22724880235405]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.7916835548196,24.473117695617567]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.75019511153883,25.008244110367563]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.69422092077448,22.918672927977145]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.72404498820725,22.551351808300673]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.08732826338704,25.09771631266587]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.2021238081338,24.537616733017348]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.86967104432672,24.485873772652063]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.26681165715411,25.0513632440053]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.32133482061832,24.42191372442275]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.55165828518471,23.26721925821552]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.29752946558915,22.827583758167425]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.45005882655079,26.01624369067808]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.45859282174993,23.866934541893713]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.02084378379848,22.433762337609426]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.85061303745783,24.814657166639808]}",1,1,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.7533254921877,26.030886229809227]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.3933797064047,24.034470342382004]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.38350738684309,22.801802109513197]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.20554198049531,25.198597119072492]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.10609847854327,24.946080692706495]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.5620787424805,24.683503135158357]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.60986911559566,24.540311678869706]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.40075046601633,25.092865410131623]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.9119771199269,24.66436901960661]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.19881376442812,25.049836108022298]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.13573830863737,23.755723109719717]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.2152437855638,21.810511193487304]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.03379324673536,21.719871181319643]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.69475990994495,22.45127948564976]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.63601923892723,24.982372630184923]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.76195389319709,25.698329911628182]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.52462356941456,22.976434600746032]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.16207266930763,22.962959871484237]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.82618343601163,22.385522806852208]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.19072435258919,24.96027407419558]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.80354589085182,23.856514084597926]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.96200413268866,22.9776922421438]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.82870786737088,23.195533698542782]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.22270437670385,22.91894242256238]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.8341784420403,25.060436228374908]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.47385960729811,26.18377949116637]}",0,2,2025
"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.11275058592761,23.49494218273982]}",0,2,2025
